"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Sub-Saharan Africa (excluding high income)","SSA","Land area (sq. km)","AG.LND.TOTL.K2","","21241731.000061","21241731.000061","21241731.000061","21241731.000061","21241731.000061","21241731.000061","21241731.000061","21241731.000061","21241731.000061","21241731.000061","21241731.000061","21241731.000061","21241731.000061","21241331.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21240931.000061","21241641.000061","21241896.000061","21241896.000061","21241901.000061","21241901.000061","21241901.000061","21241901.000061","21241901.000061","21241901.000061","",
"South Sudan","SSD","Land area (sq. km)","AG.LND.TOTL.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Land area (sq. km)","AG.LND.TOTL.K2","","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21241791.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21242101.000061","21242356.000061","21242356.000061","21242361.000061","21242361.000061","21242361.000061","21242361.000061","21242361.000061","21242361.000061","",
"Small states","SST","Land area (sq. km)","AG.LND.TOTL.K2","","2506893.99810791","2506893.99810791","2506893.99810791","2506893.99810791","2506893.99810791","2506893.99810791","2506893.99810791","2506893.99810791","2506893.99810791","2506893.99810791","2506893.99810791","2506893.99810791","2506893.99810791","2506893.99810791","2507033.99810791","2507033.99810791","2507033.99810791","2507033.99810791","2507033.99810791","2506943.99810791","2506943.99810791","2506943.99810791","2506943.99810791","2506943.99810791","2506943.99810791","2506943.99810791","2506943.99810791","2506943.99810791","2506943.99810791","2506943.99810791","2508283.99810791","2508303.99810791","2508303.99810791","2501381.00006104","2501381.00006104","2501381.00006104","2501381.00006104","2501381.00006104","2501381.00006104","2501381.00006104","2501381.00006104","2501381.00006104","2501391.00006104","2499717.99957275","2499727.99957275","2499727.99957275","2499737.99957275","2499747.99957275","2499747.99957275","2499749.99954224","2499754.99954224","2499757.99957275","2500837.99957275","2500838.9995575","2500845.99960327","2500872.99911499","2500872.99911499","2500872.99911499","",
"Sao Tome and Principe","STP","Land area (sq. km)","AG.LND.TOTL.K2","","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","960","",
"Suriname","SUR","Land area (sq. km)","AG.LND.TOTL.K2","","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","156000","",
"Slovak Republic","SVK","Land area (sq. km)","AG.LND.TOTL.K2","","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48100","48110","48100","48100","48100","48100","48100","48090","48091.0009765625","48087.998046875","48087.998046875","48087.998046875","48080","48082.001953125","48080","48080","48080","",
"Slovenia","SVN","Land area (sq. km)","AG.LND.TOTL.K2","","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20140","20146.1999511719","20145.7995605469","20146.1999511719","20145.9997558594","20145.6994628906","20140","20140","20142.6000976563","20141.9995117188","20141.9995117188","20141.9995117188","",
"Sweden","SWE","Land area (sq. km)","AG.LND.TOTL.K2","","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","410340","407340","407340","407310","407310","407310","407310","407310","",
"Eswatini","SWZ","Land area (sq. km)","AG.LND.TOTL.K2","","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","17200","",
"Sint Maarten (Dutch part)","SXM","Land area (sq. km)","AG.LND.TOTL.K2","","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","34","","",
"Seychelles","SYC","Land area (sq. km)","AG.LND.TOTL.K2","","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","460","",
"Syrian Arab Republic","SYR","Land area (sq. km)","AG.LND.TOTL.K2","","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183780","183590","183570","183570","183630","183640","183640","183640","183630","183630","183630","183630","183630","183630","183630","183630","183630","",
"Turks and Caicos Islands","TCA","Land area (sq. km)","AG.LND.TOTL.K2","","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","950","",
"Chad","TCD","Land area (sq. km)","AG.LND.TOTL.K2","","1260000","1260000","1260000","1260000","1260000","1260000","1260000","1260000","1260000","1260000","1260000","1260000","1260000","1259600","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","1259200","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Land area (sq. km)","AG.LND.TOTL.K2","","15808020","15808020","15808020","15808020","15808020","15808020","15808020","15808020","15808020","15808020","15808020","15808020","15807990","15807950","15807930","15807930","15807930","15807930","15807930","15807930","15807930","15807930","15807930","15807930","15807930","15807930","15807930","15807930","15807930","15807930","15809270","15809270","15809270","15809270","15809260","15809250","15809250","15809250","15809250","15794810","15794834.375","15794293.125","15793812.5","15793692.5","15793631.875","15793741.25","15793790.625","15793580.625","15793571.25","15793531.25","15793561.25","15793421.25","15793351.25","15793351.25","15793351.25","15793350","15793350","15793350","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Land area (sq. km)","AG.LND.TOTL.K2","","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23001604","23000614","23000614","23000724","23000724.0019531","22997034.0019531","22992224.0019531","22989244.0019531","22988924.0019531","22989614.0019531","22992119.0019531","22998942","22991762","22990861.0039063","22989684.9980469","22989749.0019531","22990189.0019531","22990267","22986624.0019531","22986276.0039063","22985384.0019531","22985379.0019531","22985442.9960938","22985524.9980469","22985374.9980469","22985394.0117188","22984279.0019531","22984298.0058594","22984325.0078125","22984325.0078125","22973438.0078125","",
"Togo","TGO","Land area (sq. km)","AG.LND.TOTL.K2","","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","54390","",
"Thailand","THA","Land area (sq. km)","AG.LND.TOTL.K2","","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","510890","",
"Tajikistan","TJK","Land area (sq. km)","AG.LND.TOTL.K2","","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","139960","138785.99609375","138790","138790","138790","138790","",
"Turkmenistan","TKM","Land area (sq. km)","AG.LND.TOTL.K2","","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","469930","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Land area (sq. km)","AG.LND.TOTL.K2","","19942192.03125","19942192.03125","19942192.03125","19942192.03125","19942192.03125","19942192.03125","19942192.03125","19942192.03125","19942192.03125","19942192.03125","19942192.03125","19942192.03125","19942192.03125","19942192.03125","19942332.03125","19942202.03125","19942202.03125","19942202.03125","19942202.03125","19942112.03125","19942112.03125","19942112.03125","19942112.03125","19942112.03125","19942112.03125","19942112.03125","19942112.03125","19942112.03125","19942112.03125","19942112.03125","19942112.03125","19942112.03125","19942112.03125","19942112.03125","19942112.03125","19942112.03125","19942112.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","19913632.03125","",
"Timor-Leste","TLS","Land area (sq. km)","AG.LND.TOTL.K2","","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","14870","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Land area (sq. km)","AG.LND.TOTL.K2","","8637960","8637960","8637960","8637960","8637960","8637960","8637960","8637960","8637960","8637960","8637960","8637960","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637920","8637730","8637710","8637710","8637770","8637780","8637780","8635270","8635260","8635260","8635260","8635068.0078125","8635068.0078125","8635068.0078125","8635068.0078125","8635068.0078125","8635068.0078125","",
"Tonga","TON","Land area (sq. km)","AG.LND.TOTL.K2","","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","720","",
"South Asia (IDA & IBRD)","TSA","Land area (sq. km)","AG.LND.TOTL.K2","","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4779832.99804688","4772910","4772910","4772910","4772910","4772910","4772910","4773260","4773260","4773260","4773260","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771576.99951172","4771603.99902344","4771603.99902344","4771603.99902344","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Land area (sq. km)","AG.LND.TOTL.K2","","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21242191.000061","21241791.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21241391.000061","21242101.000061","21242356.000061","21242356.000061","21242361.000061","21242361.000061","21242361.000061","21242361.000061","21242361.000061","21242361.000061","",
"Trinidad and Tobago","TTO","Land area (sq. km)","AG.LND.TOTL.K2","","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","5130","",
"Tunisia","TUN","Land area (sq. km)","AG.LND.TOTL.K2","","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","155360","",
"Turkey","TUR","Land area (sq. km)","AG.LND.TOTL.K2","","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","769630","",
"Tuvalu","TUV","Land area (sq. km)","AG.LND.TOTL.K2","","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","30","",
"Tanzania","TZA","Land area (sq. km)","AG.LND.TOTL.K2","","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","885800","",
"Uganda","UGA","Land area (sq. km)","AG.LND.TOTL.K2","","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","199810","200520","200520","200520","200520","200520","200520","200520","200520","200520","",
"Ukraine","UKR","Land area (sq. km)","AG.LND.TOTL.K2","","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579350","579340","579340","579340","579380","579360","579330","579320","579320","579320","579320","579320","579320","579290","579290","579290","579290","579290","",
"Upper middle income","UMC","Land area (sq. km)","AG.LND.TOTL.K2","","58466374","58466374","58466374","58466374","58466374","58466374","58466374","58466374","58466374","58466374","58466374","58466374","58466374","58466374","58466514","58466514","58466514","58466514","58466514","58466514","58466514","58466514","58466514","58466514","58466514","58466514","58466514","58466514","58465524","58465524","58465814","58465814.0019531","58462044.0019531","58457244.0019531","58454264.0019531","58453864.0019531","58454564.0019531","58428669.0019531","58435502","58428332","58427425.3789063","58425248.1230469","58425381.5019531","58425681.5019531","58425738.875","58422115.2519531","58421806.6289063","58420944.6269531","58418450.2519531","58418554.2460938","58419109.2460938","58418545.2519531","58416133.2695313","58416052.2636719","58416057.2636719","58416073.015625","58416073.015625","58405186.015625","",
"Uruguay","URY","Land area (sq. km)","AG.LND.TOTL.K2","","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","175020","",
"United States","USA","Land area (sq. km)","AG.LND.TOTL.K2","","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9158960","9161920","9161920","9161920","9161920","9161920","9161920","9161920","9161920","9147420","9147420","9147420","9147420","9147420","9147420","9147420","9147420","9147420","9147420","9147420","",
"Uzbekistan","UZB","Land area (sq. km)","AG.LND.TOTL.K2","","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","425400","",
"St. Vincent and the Grenadines","VCT","Land area (sq. km)","AG.LND.TOTL.K2","","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","390","",
"Venezuela, RB","VEN","Land area (sq. km)","AG.LND.TOTL.K2","","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","882050","",
"British Virgin Islands","VGB","Land area (sq. km)","AG.LND.TOTL.K2","","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","150","",
"Virgin Islands (U.S.)","VIR","Land area (sq. km)","AG.LND.TOTL.K2","","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","350","",
"Vietnam","VNM","Land area (sq. km)","AG.LND.TOTL.K2","","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","325490","311060","311090","310550","310070","310070","310070","310070","310070","310070","310070","310070","310070","310070","310070","310070","310070","310070","310070","310070","",
"Vanuatu","VUT","Land area (sq. km)","AG.LND.TOTL.K2","","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","12190","",
"World","WLD","Land area (sq. km)","AG.LND.TOTL.K2","","127333086.429901","127333066.429901","127333076.429901","127333076.429901","127333066.429901","127333056.429901","127333046.429901","127333036.429901","127333036.429901","127333026.429901","127333016.429901","127332916.429901","127332846.429901","127332376.429901","127331866.429901","127331656.429901","127331526.429901","127331526.429901","127331496.429901","127331226.429901","127331306.429901","127331086.429901","127331046.429901","127329557.428436","127329457.428436","127329557.428436","127329467.428436","127329457.428436","127328467.428436","127328467.428436","127330377.428436","127330437.431365","127326727.431365","127314984.433319","127312044.433319","127311603.434783","127380942.433807","127354936.435272","127361718.432342","127375468.407928","127374346.788298","127372154.531464","127372048.911804","127370317.910384","127370253.283919","127366164.259895","127365994.236347","127349938.434345","127348307.957977","127350580.551471","127351158.547415","127347417.260794","127346324.186901","127344955.585369","127344421.291372","127354641.430532","127354641.430532","127343220.030532","",
"Samoa","WSM","Land area (sq. km)","AG.LND.TOTL.K2","","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","2830","",
"Kosovo","XKX","Land area (sq. km)","AG.LND.TOTL.K2","","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","10887","","",
"Yemen, Rep.","YEM","Land area (sq. km)","AG.LND.TOTL.K2","","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","527970","",
"South Africa","ZAF","Land area (sq. km)","AG.LND.TOTL.K2","","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","1213090","",
"Zambia","ZMB","Land area (sq. km)","AG.LND.TOTL.K2","","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","743390","",
"Zimbabwe","ZWE","Land area (sq. km)","AG.LND.TOTL.K2","","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","386850","",
